sensor,sensor_id,timestamp,temp_int,umid_int,umid_ext,temp_ext,localizacao,camara,analog
ESP32-PI,,26/02/2025 11:38:03,29.2,58.3,58.3,58.3,,0,0
ESP32-PI,,26/02/2025 11:38:06,29.2,58.3,58.3,58.3,,0,0
ESP32-PI,,26/02/2025 11:38:08,29.2,58.2,58.2,58.2,,0,0
ESP32-PI,,26/02/2025 11:38:10,29.2,58.2,58.2,58.2,,0,0
ESP32-PI,,26/02/2025 11:38:13,29.2,58.3,58.3,58.3,,0,0
ESP32-PI,,26/02/2025 11:38:16,29.2,58.3,58.3,58.3,,0,0
ESP32-PI,,26/02/2025 11:38:17,29.2,58.3,58.3,58.3,,0,0
ESP32-PI,,26/02/2025 11:38:20,29.2,58.2,58.2,58.2,,0,0
ESP32-PI,,26/02/2025 11:38:22,29.2,58.3,58.3,58.3,,0,0
ESP32-PI,,26/02/2025 11:38:24,29.2,58.3,58.3,58.3,,0,0
ESP32-PI,,26/02/2025 11:38:26,29.2,58.3,58.3,58.3,,0,0
ESP32-PI,,26/02/2025 11:38:28,29.2,58.3,58.3,58.3,,0,0
ESP32-PI,,26/02/2025 11:38:30,29.2,58.3,58.3,58.3,,0,0
ESP32-PI,,26/02/2025 11:38:33,29.2,58.3,58.3,58.3,,0,0
ESP32-PI,,26/02/2025 11:38:35,29.2,58.3,58.3,58.3,,0,0
ESP32-PI,,26/02/2025 11:38:37,29.2,58.3,58.3,58.3,,0,0
ESP32-PI,,26/02/2025 11:38:39,29.2,58.3,58.3,58.3,,0,0
ESP32-PI,,26/02/2025 11:38:41,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:38:43,29.2,58.3,58.3,58.3,,0,0
ESP32-PI,,26/02/2025 11:38:45,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:38:48,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:38:50,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:38:52,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:38:54,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:38:57,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:38:59,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:39:01,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:39:03,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:39:05,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:39:07,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:39:09,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:39:12,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:39:14,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:39:17,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:39:19,29.2,58.5,58.5,58.5,,0,0
ESP32-PI,,26/02/2025 11:39:21,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:39:23,29.2,58.5,58.5,58.5,,0,0
ESP32-PI,,26/02/2025 11:39:25,29.2,58.5,58.5,58.5,,0,0
ESP32-PI,,26/02/2025 11:39:28,29.2,58.5,58.5,58.5,,0,0
ESP32-PI,,26/02/2025 11:39:30,29.2,58.5,58.5,58.5,,0,0
ESP32-PI,,26/02/2025 11:39:32,29.2,58.5,58.5,58.5,,0,0
ESP32-PI,,26/02/2025 11:39:34,29.2,58.5,58.5,58.5,,0,0
ESP32-PI,,26/02/2025 11:39:36,29.2,58.5,58.5,58.5,,0,0
ESP32-PI,,26/02/2025 11:39:38,29.2,58.5,58.5,58.5,,0,0
ESP32-PI,,26/02/2025 11:39:40,29.2,58.5,58.5,58.5,,0,0
ESP32-PI,,26/02/2025 11:39:43,29.2,58.5,58.5,58.5,,0,0
ESP32-PI,,26/02/2025 11:39:45,29.2,58.5,58.5,58.5,,0,0
ESP32-PI,,26/02/2025 11:39:47,29.2,58.5,58.5,58.5,,0,0
ESP32-PI,,26/02/2025 11:39:49,29.2,58.5,58.5,58.5,,0,0
ESP32-PI,,26/02/2025 11:39:51,29.2,58.5,58.5,58.5,,0,0
ESP32-PI,,26/02/2025 11:39:54,29.2,58.5,58.5,58.5,,0,0
ESP32-PI,,26/02/2025 11:39:56,29.2,58.5,58.5,58.5,,0,0
ESP32-PI,,26/02/2025 11:39:58,29.2,58.5,58.5,58.5,,0,0
ESP32-PI,,26/02/2025 11:40:00,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:40:02,29.2,58.5,58.5,58.5,,0,0
ESP32-PI,,26/02/2025 11:40:05,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:40:07,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:40:10,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:40:13,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:40:16,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:40:19,29.2,58.3,58.3,58.3,,0,0
ESP32-PI,,26/02/2025 11:40:21,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:40:23,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:40:25,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:40:27,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:40:30,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:40:32,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:40:34,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:40:36,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:40:38,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:40:40,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:40:42,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:40:45,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:40:47,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:40:49,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:40:51,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:40:53,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:40:55,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:40:58,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:41:00,29.2,58.3,58.3,58.3,,0,0
ESP32-PI,,26/02/2025 11:41:02,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:41:04,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:41:06,29.2,58.3,58.3,58.3,,0,0
ESP32-PI,,26/02/2025 11:41:09,29.2,58.3,58.3,58.3,,0,0
ESP32-PI,,26/02/2025 11:41:11,29.2,58.3,58.3,58.3,,0,0
ESP32-PI,,26/02/2025 11:41:13,29.2,58.3,58.3,58.3,,0,0
ESP32-PI,,26/02/2025 11:41:15,29.2,58.3,58.3,58.3,,0,0
ESP32-PI,,26/02/2025 11:41:17,29.2,58.3,58.3,58.3,,0,0
ESP32-PI,,26/02/2025 11:41:19,29.2,58.3,58.3,58.3,,0,0
ESP32-PI,,26/02/2025 11:41:22,29.2,58.3,58.3,58.3,,0,0
ESP32-PI,,26/02/2025 11:41:24,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:41:26,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:41:28,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:41:30,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:41:32,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:41:34,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:41:37,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:41:39,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:41:41,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:41:43,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:41:46,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:41:48,29.2,58.4,58.4,58.4,,0,0
ESP32-PI,,26/02/2025 11:41:50,29.2,58.3,58.3,58.3,,0,0
ESP32-PI,,26/02/2025 11:41:52,29.2,58.3,58.3,58.3,,0,0
ESP32-PI,,26/02/2025 11:41:54,29.2,58.3,58.3,58.3,,0,0
ESP32-PI,,26/02/2025 11:41:56,29.2,58.2,58.2,58.2,,0,0
ESP32-PI,,26/02/2025 11:41:58,29.2,58.1,58.1,58.1,,0,0
ESP32-PI,,26/02/2025 11:42:01,29.2,58.1,58.1,58.1,,0,0
ESP32-PI,,26/02/2025 11:42:03,29.2,58,58,58,,0,0
ESP32-PI,,26/02/2025 11:42:05,29.2,58,58,58,,0,0
ESP32-PI,,26/02/2025 11:42:07,29.2,58,58,58,,0,0
ESP32-PI,,26/02/2025 11:42:09,29.2,57.9,57.9,57.9,,0,0
ESP32-PI,,26/02/2025 11:42:12,29.2,57.9,57.9,57.9,,0,0
ESP32-PI,,26/02/2025 11:42:14,29.2,57.9,57.9,57.9,,0,0
ESP32-PI,,26/02/2025 11:42:16,29.2,57.9,57.9,57.9,,0,0
ESP32-PI,,26/02/2025 11:42:18,29.2,57.8,57.8,57.8,,0,0
ESP32-PI,,26/02/2025 11:42:20,29.2,57.9,57.9,57.9,,0,0
ESP32-PI,,26/02/2025 11:42:22,29.2,57.8,57.8,57.8,,0,0
ESP32-PI,,26/02/2025 11:42:24,29.2,57.9,57.9,57.9,,0,0
ESP32-PI,,26/02/2025 11:42:27,29.2,57.9,57.9,57.9,,0,0
ESP32-PI,,26/02/2025 11:42:29,29.2,57.9,57.9,57.9,,0,0
ESP32-PI,,26/02/2025 11:42:31,29.2,57.8,57.8,57.8,,0,0
ESP32-PI,,26/02/2025 11:42:33,29.2,57.8,57.8,57.8,,0,0
ESP32-PI,,26/02/2025 11:42:35,29.2,57.9,57.9,57.9,,0,0
ESP32-PI,,26/02/2025 11:42:37,29.2,57.9,57.9,57.9,,0,0
ESP32-PI,,26/02/2025 11:42:40,29.2,57.9,57.9,57.9,,0,0
ESP32-PI,,26/02/2025 11:42:42,29.2,57.9,57.9,57.9,,0,0
ESP32-PI,,26/02/2025 11:42:44,29.2,57.9,57.9,57.9,,0,0
ESP32-PI,,26/02/2025 11:42:46,29.2,57.9,57.9,57.9,,0,0
ESP32-PI,,26/02/2025 11:42:48,29.2,58,58,58,,0,0
ESP32-PI,,26/02/2025 11:42:51,29.2,58,58,58,,0,0
ESP32-PI,,26/02/2025 11:42:53,29.2,58,58,58,,0,0
ESP32-PI,,26/02/2025 11:42:55,29.2,58,58,58,,0,0
ESP32-PI,,26/02/2025 11:42:58,29.2,57.9,57.9,57.9,,0,0
ESP32-PI,,26/02/2025 11:43:00,29.2,57.9,57.9,57.9,,0,0
ESP32-PI,,26/02/2025 11:43:02,29.2,57.7,57.7,57.7,,0,0
ESP32-PI,,26/02/2025 11:43:04,29.2,57.7,57.7,57.7,,0,0
ESP32-PI,,26/02/2025 11:43:06,29.2,57.7,57.7,57.7,,0,0
ESP32-PI,,26/02/2025 11:43:08,29.2,57.7,57.7,57.7,,0,0
ESP32-PI,,26/02/2025 11:43:10,29.2,57.7,57.7,57.7,,0,0
ESP32-PI,,26/02/2025 11:43:12,29.2,57.7,57.7,57.7,,0,0
ESP32-PI,,26/02/2025 11:43:15,29.2,57.7,57.7,57.7,,0,0
ESP32-PI,,26/02/2025 11:43:17,29.2,57.6,57.6,57.6,,0,0
ESP32-PI,,26/02/2025 11:43:19,29.2,57.6,57.6,57.6,,0,0
ESP32-PI,,26/02/2025 11:43:21,29.2,57.6,57.6,57.6,,0,0
ESP32-PI,,26/02/2025 11:43:23,29.2,57.6,57.6,57.6,,0,0
ESP32-PI,,26/02/2025 11:43:26,29.2,57.6,57.6,57.6,,0,0
ESP32-PI,,26/02/2025 11:43:28,29.2,57.5,57.5,57.5,,0,0
ESP32-PI,,26/02/2025 11:43:30,29.2,57.5,57.5,57.5,,0,0
ESP32-PI,,26/02/2025 11:43:32,29.2,57.5,57.5,57.5,,0,0
ESP32-PI,,26/02/2025 11:43:34,29.2,57.5,57.5,57.5,,0,0
ESP32-PI,,26/02/2025 11:43:36,29.2,57.4,57.4,57.4,,0,0
ESP32-PI,,26/02/2025 11:43:39,29.2,57.5,57.5,57.5,,0,0
ESP32-PI,,26/02/2025 11:43:41,29.2,57.4,57.4,57.4,,0,0
ESP32-PI,,26/02/2025 11:43:43,29.2,57.4,57.4,57.4,,0,0
ESP32-PI,,26/02/2025 11:43:46,29.2,57.3,57.3,57.3,,0,0
ESP32-PI,,26/02/2025 11:43:48,29.2,57.3,57.3,57.3,,0,0
ESP32-PI,,26/02/2025 11:43:50,29.2,57.2,57.2,57.2,,0,0
ESP32-PI,,26/02/2025 11:43:52,29.2,57.3,57.3,57.3,,0,0
ESP32-PI,,26/02/2025 11:43:54,29.2,57.2,57.2,57.2,,0,0
ESP32-PI,,26/02/2025 11:43:56,29.2,57.2,57.2,57.2,,0,0
ESP32-PI,,26/02/2025 11:43:58,29.2,57.3,57.3,57.3,,0,0
ESP32-PI,,26/02/2025 11:44:01,29.2,57.2,57.2,57.2,,0,0
ESP32-PI,,26/02/2025 11:44:03,29.2,57.2,57.2,57.2,,0,0
ESP32-PI,,26/02/2025 11:44:05,29.2,57.2,57.2,57.2,,0,0
ESP32-PI,,26/02/2025 11:44:07,29.2,57.2,57.2,57.2,,0,0
ESP32-PI,,26/02/2025 11:44:10,29.2,57.2,57.2,57.2,,0,0
ESP32-PI,,26/02/2025 11:44:12,29.2,57.1,57.1,57.1,,0,0
ESP32-PI,,26/02/2025 11:44:21,29.2,57.1,57.1,57.1,,0,0
ESP32-PI,,26/02/2025 11:44:21,29.2,57.1,57.1,57.1,,0,0
ESP32-PI,,26/02/2025 11:44:23,29.2,57.1,57.1,57.1,,0,0
ESP32-PI,,26/02/2025 11:44:25,29.2,57.1,57.1,57.1,,0,0
ESP32-PI,,26/02/2025 11:44:27,29.2,57.1,57.1,57.1,,0,0
ESP32-PI,,26/02/2025 11:44:29,29.2,57.1,57.1,57.1,,0,0
ESP32-PI,,26/02/2025 11:44:32,29.1,57.2,57.2,57.2,,0,0
ESP32-PI,,26/02/2025 11:44:41,29.2,57.2,57.2,57.2,,0,0
ESP32-PI,,26/02/2025 11:44:41,29.2,57.2,57.2,57.2,,0,0
ESP32-PI,,26/02/2025 11:44:43,29.1,57.3,57.3,57.3,,0,0
ESP32-PI,,26/02/2025 11:44:45,29.1,57.3,57.3,57.3,,0,0
ESP32-PI,,26/02/2025 11:44:47,29.2,57.3,57.3,57.3,,0,0
ESP32-PI,,26/02/2025 11:44:49,29.2,57.3,57.3,57.3,,0,0
ESP32-PI,,26/02/2025 11:44:52,29.1,57.3,57.3,57.3,,0,0
ESP32-PI,,26/02/2025 11:44:54,29.1,57.4,57.4,57.4,,0,0
ESP32-PI,,26/02/2025 11:44:56,29.2,57.4,57.4,57.4,,0,0
ESP32-PI,,26/02/2025 11:44:58,29.2,57.4,57.4,57.4,,0,0
ESP32-PI,,26/02/2025 11:45:00,29.1,57.5,57.5,57.5,,0,0
ESP32-PI,,26/02/2025 11:45:02,29.1,57.5,57.5,57.5,,0,0
ESP32-PI,,26/02/2025 11:45:04,29.1,57.5,57.5,57.5,,0,0
ESP32-PI,,26/02/2025 11:45:06,29.1,57.5,57.5,57.5,,0,0
ESP32-PI,,26/02/2025 11:45:09,29.1,57.5,57.5,57.5,,0,0
ESP32-PI,,26/02/2025 11:45:11,29.1,57.6,57.6,57.6,,0,0
ESP32-PI,,26/02/2025 11:45:13,29.1,57.6,57.6,57.6,,0,0
ESP32-PI,,26/02/2025 11:45:15,29.1,57.6,57.6,57.6,,0,0
ESP32-PI,,26/02/2025 11:45:17,29.1,57.6,57.6,57.6,,0,0
ESP32-PI,,26/02/2025 11:45:19,29.1,57.6,57.6,57.6,,0,0
ESP32-PI,,26/02/2025 11:45:21,29.1,57.6,57.6,57.6,,0,0
ESP32-PI,,26/02/2025 11:45:24,29.1,57.7,57.7,57.7,,0,0
ESP32-PI,,26/02/2025 11:45:26,29.1,57.7,57.7,57.7,,0,0
ESP32-PI,,26/02/2025 11:45:28,29.1,57.7,57.7,57.7,,0,0
ESP32-PI,,26/02/2025 11:45:31,29.2,57.6,57.6,57.6,,0,0
ESP32-PI,,26/02/2025 11:45:33,29.1,57.6,57.6,57.6,,0,0
ESP32-PI,,26/02/2025 11:45:35,29.1,57.6,57.6,57.6,,0,0
ESP32-PI,,26/02/2025 11:45:37,29.1,57.6,57.6,57.6,,0,0
ESP32-PI,,26/02/2025 11:45:39,29.1,57.5,57.5,57.5,,0,0
ESP32-PI,,26/02/2025 11:45:42,29.2,57.6,57.6,57.6,,0,0
ESP32-PI,,26/02/2025 11:45:44,29.2,57.5,57.5,57.5,,0,0
ESP32-PI,,26/02/2025 11:45:46,29.2,57.5,57.5,57.5,,0,0
ESP32-PI,,26/02/2025 11:45:48,29.2,57.5,57.5,57.5,,0,0
ESP32-PI,,26/02/2025 11:45:50,29.2,57.5,57.5,57.5,,0,0
ESP32-PI,,26/02/2025 11:45:53,29.1,57.5,57.5,57.5,,0,0
ESP32-PI,,26/02/2025 11:45:55,29.2,57.5,57.5,57.5,,0,0
ESP32-PI,,26/02/2025 11:45:57,29.2,57.5,57.5,57.5,,0,0
ESP32-PI,,26/02/2025 11:45:59,29.2,57.5,57.5,57.5,,0,0
ESP32-PI,,26/02/2025 11:46:01,29.2,57.5,57.5,57.5,,0,0
ESP32-PI,,26/02/2025 11:46:03,29.2,57.5,57.5,57.5,,0,0
ESP32-PI,,26/02/2025 11:46:06,29.2,57.5,57.5,57.5,,0,0
ESP32-PI,,26/02/2025 11:46:08,29.2,57.6,57.6,57.6,,0,0
ESP32-PI,,26/02/2025 11:46:10,29.2,57.6,57.6,57.6,,0,0
ESP32-PI,,26/02/2025 11:46:13,29.2,57.6,57.6,57.6,,0,0
ESP32-PI,,26/02/2025 11:46:15,29.2,57.6,57.6,57.6,,0,0
ESP32-PI,,26/02/2025 11:46:17,29.2,57.7,57.7,57.7,,0,0
ESP32-PI,,26/02/2025 11:46:19,29.2,57.7,57.7,57.7,,0,0
ESP32-PI,,26/02/2025 11:46:21,29.2,57.6,57.6,57.6,,0,0
ESP32-PI,,26/02/2025 11:46:23,29.2,57.6,57.6,57.6,,0,0
ESP32-PI,,26/02/2025 11:46:26,29.2,57.6,57.6,57.6,,0,0
ESP32-PI,,26/02/2025 11:46:28,29.2,57.6,57.6,57.6,,0,0
ESP32-PI,,26/02/2025 11:46:30,29.2,57.7,57.7,57.7,,0,0
ESP32-PI,,26/02/2025 11:46:32,29.2,57.6,57.6,57.6,,0,0
ESP32-PI,,26/02/2025 11:46:35,29.2,57.7,57.7,57.7,,0,0
ESP32-PI,,26/02/2025 11:46:37,29.2,57.7,57.7,57.7,,0,0
ESP32-PI,,26/02/2025 11:46:39,29.2,57.7,57.7,57.7,,0,0
ESP32-PI,,26/02/2025 11:46:41,29.2,57.7,57.7,57.7,,0,0
ESP32-PI,,26/02/2025 11:46:43,29.2,57.7,57.7,57.7,,0,0
ESP32-PI,,26/02/2025 11:46:45,29.2,57.6,57.6,57.6,,0,0
ESP32-PI,,26/02/2025 11:46:47,29.2,57.6,57.6,57.6,,0,0
ESP32-PI,,26/02/2025 11:46:50,29.2,57.6,57.6,57.6,,0,0
ESP32-PI,,26/02/2025 11:46:52,29.2,57.6,57.6,57.6,,0,0
ESP32-PI,,26/02/2025 11:46:54,29.2,57.6,57.6,57.6,,0,0
ESP32-PI,,26/02/2025 11:46:57,29.2,57.6,57.6,57.6,,0,0
ESP32-PI,,26/02/2025 11:46:59,29.2,57.6,57.6,57.6,,0,0
ESP32-PI,,26/02/2025 11:47:01,29.2,57.5,57.5,57.5,,0,0
ESP32-PI,,26/02/2025 11:47:03,29.2,57.5,57.5,57.5,,0,0
ESP32-PI,,26/02/2025 11:47:05,29.2,57.5,57.5,57.5,,0,0
ESP32-PI,,26/02/2025 11:47:08,29.2,57.5,57.5,57.5,,0,0
ESP32-PI,,26/02/2025 11:47:10,29.2,57.4,57.4,57.4,,0,0
ESP32-PI,,26/02/2025 11:47:15,29.2,57.5,57.5,57.5,,0,0
ESP32-PI,,26/02/2025 11:47:16,29.2,57.5,57.5,57.5,,0,0
ESP32-PI,,26/02/2025 11:47:18,29.2,57.5,57.5,57.5,,0,0
ESP32-PI,,26/02/2025 11:47:20,29.2,57.4,57.4,57.4,,0,0
ESP32-PI,,26/02/2025 11:47:22,29.2,57.4,57.4,57.4,,0,0
ESP32-PI,,26/02/2025 11:47:24,29.2,57.4,57.4,57.4,,0,0
ESP32-PI,,26/02/2025 11:47:26,29.2,57.3,57.3,57.3,,0,0
ESP32-PI,,26/02/2025 11:47:29,29.2,57.3,57.3,57.3,,0,0
ESP32-PI,,26/02/2025 11:47:31,29.2,57.2,57.2,57.2,,0,0
ESP32-PI,,26/02/2025 11:47:33,29.2,57.2,57.2,57.2,,0,0
ESP32-PI,,26/02/2025 11:47:35,29.2,57.2,57.2,57.2,,0,0
ESP32-PI,,26/02/2025 11:47:37,29.2,57.3,57.3,57.3,,0,0
ESP32-PI,,26/02/2025 11:47:39,29.2,57.3,57.3,57.3,,0,0
ESP32-PI,,26/02/2025 11:47:42,29.2,57.3,57.3,57.3,,0,0
ESP32-PI,,26/02/2025 11:47:44,29.2,57.3,57.3,57.3,,0,0
ESP32-PI,,26/02/2025 11:47:46,29.2,57.4,57.4,57.4,,0,0
ESP32-PI,,26/02/2025 11:47:48,29.2,57.4,57.4,57.4,,0,0
ESP32-PI,,26/02/2025 11:47:51,29.2,57.4,57.4,57.4,,0,0
ESP32-PI,,26/02/2025 11:47:53,29.2,57.5,57.5,57.5,,0,0
ESP32-PI,,26/02/2025 11:47:55,29.2,57.5,57.5,57.5,,0,0
ESP32-PI,,26/02/2025 11:47:57,29.2,57.5,57.5,57.5,,0,0
ESP32-PI,,26/02/2025 11:47:59,29.2,57.5,57.5,57.5,,0,0
ESP32-PI,,26/02/2025 11:48:01,29.2,57.5,57.5,57.5,,0,0
ESP32-PI,,26/02/2025 11:48:03,29.2,57.5,57.5,57.5,,0,0
ESP32-PI,,26/02/2025 11:48:05,29.2,57.5,57.5,57.5,,0,0
ESP32-PI,,26/02/2025 11:48:08,29.2,57.5,57.5,57.5,,0,0
ESP32-PI,,26/02/2025 11:48:10,29.1,57.5,57.5,57.5,,0,0
ESP32-PI,,26/02/2025 11:48:12,29.2,57.4,57.4,57.4,,0,0
ESP32-PI,,26/02/2025 11:48:14,29.2,57.4,57.4,57.4,,0,0
ESP32-PI,,26/02/2025 11:48:16,29.2,57.4,57.4,57.4,,0,0
ESP32-PI,,26/02/2025 11:48:18,29.2,57.4,57.4,57.4,,0,0
ESP32-PI,,26/02/2025 11:48:21,29.2,57.3,57.3,57.3,,0,0
ESP32-PI,,26/02/2025 11:48:23,29.2,57.3,57.3,57.3,,0,0
ESP32-PI,,26/02/2025 11:48:25,29.2,57.2,57.2,57.2,,0,0
ESP32-PI,,26/02/2025 11:48:27,29.2,57.2,57.2,57.2,,0,0
ESP32-PI,,26/02/2025 11:48:29,29.2,57.1,57.1,57.1,,0,0
ESP32-PI,,26/02/2025 11:48:31,29.2,57.1,57.1,57.1,,0,0
ESP32-PI,,26/02/2025 11:48:33,29.2,57.1,57.1,57.1,,0,0
ESP32-PI,,26/02/2025 11:48:36,29.2,57.1,57.1,57.1,,0,0
ESP32-PI,,26/02/2025 11:48:38,29.2,57.2,57.2,57.2,,0,0
ESP32-PI,,26/02/2025 11:48:40,29.2,57.1,57.1,57.1,,0,0
ESP32-PI,,26/02/2025 11:48:42,29.2,57.1,57.1,57.1,,0,0
ESP32-PI,,26/02/2025 11:48:44,29.2,57.1,57.1,57.1,,0,0
ESP32-PI,,26/02/2025 11:48:46,29.2,57.2,57.2,57.2,,0,0
ESP32-PI,,26/02/2025 11:48:49,29.2,57.2,57.2,57.2,,0,0
ESP32-PI,,26/02/2025 11:48:51,29.2,57.1,57.1,57.1,,0,0
ESP32-PI,,26/02/2025 11:48:53,29.2,57.1,57.1,57.1,,0,0
ESP32-PI,,26/02/2025 11:48:55,29.2,57.1,57.1,57.1,,0,0
ESP32-PI,,26/02/2025 11:48:57,29.2,57.1,57.1,57.1,,0,0
ESP32-PI,,26/02/2025 11:49:00,29.2,57.2,57.2,57.2,,0,0
ESP32-PI,,26/02/2025 11:49:02,29.2,57.2,57.2,57.2,,0,0
ESP32-PI,,26/02/2025 11:49:04,29.2,57.2,57.2,57.2,,0,0
ESP32-PI,,26/02/2025 11:49:06,29.2,57.2,57.2,57.2,,0,0
ESP32-PI,,26/02/2025 11:49:08,29.2,57.2,57.2,57.2,,0,0
ESP32-PI,,26/02/2025 11:49:10,29.2,57.2,57.2,57.2,,0,0
ESP32-PI,,26/02/2025 11:49:13,29.2,57.2,57.2,57.2,,0,0
ESP32-PI,,26/02/2025 11:49:15,29.2,57.2,57.2,57.2,,0,0
ESP32-PI,,26/02/2025 11:49:17,29.2,57.2,57.2,57.2,,0,0
ESP32-PI,,26/02/2025 11:49:19,29.2,57.2,57.2,57.2,,0,0
ESP32-PI,,26/02/2025 11:49:21,29.2,57.2,57.2,57.2,,0,0
ESP32-PI,,26/02/2025 11:49:24,29.2,57.3,57.3,57.3,,0,0
ESP32-PI,,26/02/2025 11:49:26,29.2,57.2,57.2,57.2,,0,0
ESP32-PI,,26/02/2025 11:49:28,29.2,57.3,57.3,57.3,,0,0
ESP32-PI,,26/02/2025 11:49:30,29.2,57.3,57.3,57.3,,0,0
ESP32-PI,,26/02/2025 11:49:32,29.2,57.3,57.3,57.3,,0,0
ESP32-PI,,26/02/2025 11:49:34,29.2,57.3,57.3,57.3,,0,0
ESP32-PI,,26/02/2025 11:49:37,29.2,57.3,57.3,57.3,,0,0
ESP32-PI,,26/02/2025 11:49:39,29.2,57.3,57.3,57.3,,0,0
ESP32-PI,,26/02/2025 11:49:41,29.2,57.3,57.3,57.3,,0,0
ESP32-PI,,26/02/2025 11:49:43,29.2,57.4,57.4,57.4,,0,0
ESP32-PI,,26/02/2025 11:49:45,29.1,57.4,57.4,57.4,,0,0
ESP32-PI,,26/02/2025 11:49:48,29.2,57.4,57.4,57.4,,0,0
ESP32-PI,,26/02/2025 11:49:50,29.2,57.3,57.3,57.3,,0,0
ESP32-PI,,26/02/2025 11:49:52,29.2,57.4,57.4,57.4,,0,0
ESP32-PI,,26/02/2025 11:49:54,29.2,57.4,57.4,57.4,,0,0
ESP32-PI,,26/02/2025 11:49:56,29.1,57.4,57.4,57.4,,0,0
ESP32-PI,,26/02/2025 11:49:58,29.2,57.4,57.4,57.4,,0,0
ESP32-PI,,26/02/2025 11:50:01,29.1,57.4,57.4,57.4,,0,0
ESP32-PI,,26/02/2025 11:50:03,29.2,57.4,57.4,57.4,,0,0
ESP32-PI,,26/02/2025 11:50:05,29.1,57.4,57.4,57.4,,0,0
